video_id,url,title,description,published_at,duration,thumbnail,playlist,content_type,primary_topic,secondary_topics,treatment,concern,doctor,location,patient_case,search_intent,best_destination_url,embed_priority,transcript_available,needs_manual_review,notes
_uItXKURMSA,https://www.youtube.com/watch?v=_uItXKURMSA,Want to improve your look? Looking for best Aesthetic Treatments in Bhubaneswar?,"Radiance Clinics is the right door for you! We introduce the world’s latest FDA approved skin laser ALMA HARMONY in Orissa to treat a host of skin ailments. We’ve highly skilled aesthetic surgeons, who can improve your overall appearance, making you look young & beautiful than ever. Call: 9238321888.9238122550",2018-08-16,PT31S,https://i.ytimg.com/vi/_uItXKURMSA/maxresdefault.jpg,Radiance Clinic - Videos,FAQ,Skin Health,,,/concerns/skin-texture,,"Bhubaneswar, Odisha",,skin health education,/skin-clinic-bhubaneswar,HIGH,false,false,yt-dlp public metadata merged with official channel RSS
KiaEW88ML-I,https://www.youtube.com/watch?v=KiaEW88ML-I,Head wash after hair transplant live video,radiance clinic bhubaneswar after hair transplant head wash video,2017-10-14,PT42S,https://i.ytimg.com/vi/KiaEW88ML-I/maxresdefault.jpg,Radiance Clinic - Videos,TREATMENT_EXPLAINER,Hair Transplant,,/treatments/hair-restoration/fue-hair-transplant,/concerns/hair-transplant,,"Bhubaneswar, Odisha",,hair transplant education,/hair-transplant-bhubaneswar,HIGH,false,false,yt-dlp public metadata merged with official channel RSS
K15jxILLXeY,https://www.youtube.com/watch?v=K15jxILLXeY,"Robotics hair transplant ,first time in bhubaneswar, odisha",Radiance clinic presents robotic hair transplant first time in odisha.,2017-08-15,PT4M53S,https://i.ytimg.com/vi/K15jxILLXeY/sddefault.jpg,Radiance Clinic - Videos,TREATMENT_EXPLAINER,Hair Transplant,,/treatments/hair-restoration/fue-hair-transplant,/concerns/hair-transplant,,"Bhubaneswar, Odisha",,hair transplant education,/hair-transplant-bhubaneswar,HIGH,false,false,yt-dlp public metadata merged with official channel RSS
kO3G_V93Qoc,https://www.youtube.com/watch?v=kO3G_V93Qoc,viral video hair transplant at radiance clinic bhubaneswar,live hair transplant at radiance clinic bhubaneswar went viral http://www.radiancehairclinics.com/locations/hair-transplant-in-bhubaneswar/,2017-07-16,PT1M46S,https://i.ytimg.com/vi/kO3G_V93Qoc/maxresdefault.jpg,Radiance Clinic - Videos,TREATMENT_EXPLAINER,Hair Transplant,,/treatments/hair-restoration/fue-hair-transplant,/concerns/hair-transplant,,"Bhubaneswar, Odisha",,hair transplant education,/hair-transplant-bhubaneswar,HIGH,false,false,yt-dlp public metadata merged with official channel RSS
AbzOKLinhzk,https://www.youtube.com/watch?v=AbzOKLinhzk,Live hair transplantation Viral Video | radiance clinic | Dr. Satyartha Prakash,"Hair transplant at bhubaneswar, live video from radiance skin and hair clinic bhubaneswar",2017-06-25,PT34S,https://i.ytimg.com/vi/AbzOKLinhzk/hqdefault.jpg,Radiance Clinic - Videos,DOCTOR_EXPLANATION,Hair Transplant,,/treatments/hair-restoration/fue-hair-transplant,/concerns/hair-transplant,Dr. Satyarth Prakash,"Bhubaneswar, Odisha",,hair transplant education,/hair-transplant-bhubaneswar,HIGH,false,false,yt-dlp public metadata merged with official channel RSS
omJ7X264BqE,https://www.youtube.com/watch?v=omJ7X264BqE,"Hair Transplant In Bhubaneswar, Patient Testimonial","Dr Satyartha Prakash is talking with the patient Gerum Tadessi ,Sudan South Africa at radiance skin & hair clinics bhubaneswar regarding hair transplant",2017-06-14,PT2M49S,https://i.ytimg.com/vi/omJ7X264BqE/maxresdefault.jpg,Radiance Clinic - Videos,HAIR_TRANSPLANT_RESULT,Hair Transplant,,,/concerns/hair-transplant,Dr. Satyarth Prakash,"Bhubaneswar, Odisha",candidate-only,result research,/results,MEDIUM,false,true,yt-dlp public metadata merged with official channel RSS
an8M8zrzEfE,https://www.youtube.com/watch?v=an8M8zrzEfE,live hair transplant steps,Hair Transplant steps by radiance clinics bhubaneswar odisha. Dr. Satyartha Praksh,2017-06-04,PT26S,https://i.ytimg.com/vi/an8M8zrzEfE/maxresdefault.jpg,Radiance Clinic - Videos,DOCTOR_EXPLANATION,Hair Transplant,,/treatments/hair-restoration/fue-hair-transplant,/concerns/hair-transplant,Dr. Satyarth Prakash,"Bhubaneswar, Odisha",,hair transplant education,/hair-transplant-bhubaneswar,HIGH,false,false,yt-dlp public metadata merged with official channel RSS
skpZjhIAyl8,https://www.youtube.com/watch?v=skpZjhIAyl8,Best Hair Transplant & Hair Care Treatment Clinic in Bhubaneswar,Avail Affordable Female & Male hair transplant in Bhubaneswar with Radiance Hair Clinic .Quick Visit Us: http://www.radiancehairclinics.com/,2017-05-19,PT1M10S,https://i.ytimg.com/vi/skpZjhIAyl8/maxresdefault.jpg,Radiance Clinic - Videos,TREATMENT_EXPLAINER,Hair Transplant,,/treatments/hair-restoration/fue-hair-transplant,/concerns/hair-transplant,,"Bhubaneswar, Odisha",,hair transplant education,/hair-transplant-bhubaneswar,HIGH,false,false,yt-dlp public metadata merged with official channel RSS
3SponEM2Y-I,https://www.youtube.com/watch?v=3SponEM2Y-I,PRP Treatment For Hair Loss at Radiance Clinics,PRP Treatment For Hair Loss at Radiance Clinics,2017-02-09,PT1M29S,https://i.ytimg.com/vi/3SponEM2Y-I/maxresdefault.jpg,Radiance Clinic - Videos,TREATMENT_EXPLAINER,Hair Loss,,/treatments/hair-restoration/advanced-hair-fall-solutions,/concerns/hair-loss-scalp,,,,hair loss education,/concerns/hair-loss-scalp,HIGH,false,false,yt-dlp public metadata merged with official channel RSS
5QmxzkMRav0,https://www.youtube.com/watch?v=5QmxzkMRav0,Pigmentation Treatment at Radiance Clinics in Bhubaneswar,Pigmentation Treatment at Radiance Clinics in Bhubaneswar.,2017-02-08,PT14S,https://i.ytimg.com/vi/5QmxzkMRav0/maxresdefault.jpg,Radiance Clinic - Videos,TREATMENT_EXPLAINER,Pigmentation,,/treatments/skin-laser/laser-pigmentation-program,/concerns/pigmentation,,"Bhubaneswar, Odisha",,pigmentation education,/pigmentation-treatment-bhubaneswar,HIGH,false,false,yt-dlp public metadata merged with official channel RSS
-lMklK3kxzQ,https://www.youtube.com/watch?v=-lMklK3kxzQ,Acne Treatment By Laser- Radiance Clinics,Here Radiance Clinics shows Acne Treatment By Laser. Please check out the video and subscribe our channel.,2017-02-03,PT2M3S,https://i.ytimg.com/vi/-lMklK3kxzQ/hqdefault.jpg,Radiance Clinic - Videos,TREATMENT_EXPLAINER,Acne,,,/concerns/acne,,,,acne education,/concerns/acne,HIGH,false,false,yt-dlp public metadata merged with official channel RSS
2lzcgG7pUK4,https://www.youtube.com/watch?v=2lzcgG7pUK4,Tattoo Removal at Radiance Clinics Bhubaneswar,Tattoo Removal at Radiance Clinics Bhubaneswar,2017-02-02,PT42S,https://i.ytimg.com/vi/2lzcgG7pUK4/maxresdefault.jpg,Radiance Clinic - Videos,SHORT,Tattoo Removal,,/treatments/laser,,,"Bhubaneswar, Odisha",,tattoo removal education,/tattoo-removal-bhubaneswar,LOW,false,false,yt-dlp public metadata merged with official channel RSS
5xt8LBSPjt8,https://www.youtube.com/watch?v=5xt8LBSPjt8,Radiance Clinics Treatments Explained by Dr. Satyartha Prakash,In this video Dr. Satyartha Prakash Explained about all Treatments of Radiance Clinics.,2017-02-02,PT4M52S,https://i.ytimg.com/vi/5xt8LBSPjt8/hqdefault.jpg?sqp=-oaymwEmCOADEOgC8quKqQMa8AEB-AH-BIAC4AOKAgwIABABGGUgVihSMA8=&rs=AOn4CLAWKZtLNJ5NApFqYAydVQ0-kMl9-g,Radiance Clinic - Videos,DOCTOR_EXPLANATION,Clinic & Doctor,,,,Dr. Satyarth Prakash,,,clinic & doctor education,/about,HIGH,false,false,yt-dlp public metadata merged with official channel RSS
GjEbBRMHbr8,https://www.youtube.com/watch?v=GjEbBRMHbr8,Hair Transplant Step by Step Explained by Radiance Clinics,Radiance Clinics provides modern Hair Transplant Solutions from Experienced Surgeons with Best Patient Care. Here Radiance Clinics Explained Hair Transplant Step by Step Procedures. For more details visit http://www.RadianceClinics.com,2016-07-22,PT1M24S,https://i.ytimg.com/vi/GjEbBRMHbr8/maxresdefault.jpg,Radiance Clinic - Videos,PROCEDURE,Hair Transplant,,/treatments/hair-restoration/fue-hair-transplant,/concerns/hair-transplant,,,,hair transplant education,/hair-transplant-bhubaneswar,MEDIUM,false,false,yt-dlp public metadata merged with official channel RSS
pHbfTRBx6yQ,https://www.youtube.com/watch?v=pHbfTRBx6yQ,Hair Transplant Testimonial,Hair Transplant video from Radiance Clinics.,2015-03-11,PT1M24S,https://i.ytimg.com/vi/pHbfTRBx6yQ/hqdefault.jpg,Radiance Clinic - Videos,HAIR_TRANSPLANT_RESULT,Hair Transplant,,,/concerns/hair-transplant,,,candidate-only,result research,/results,MEDIUM,false,true,yt-dlp public metadata merged with official channel RSS
RmYB7GUZaXs,https://www.youtube.com/watch?v=RmYB7GUZaXs,Laser Treatment in Bhubaneswar,"Radiance is an Odisha's cosmetic surgery clinic specializing in wrinkles, skin problems cellulite removal, laser hair removal, hair treatment and tattoo removal.",2014-11-24,PT24S,https://i.ytimg.com/vi/RmYB7GUZaXs/sddefault.jpg,Radiance Clinic - Videos,PROCEDURE,Skin Health,,,/concerns/skin-texture,,"Bhubaneswar, Odisha",,skin health education,/skin-clinic-bhubaneswar,LOW,false,false,yt-dlp public metadata merged with official channel RSS
F_Rfnqofvk4,https://www.youtube.com/watch?v=F_Rfnqofvk4,Live Laser Treatment in india | Radince Clinic Bhubaneswar,"The Radiance beauty Skin Care clinic Bhubanewsar is a dynamic, caring, and modern facility that offers dermatology, cosmetic surgery, and skin treatment across Odisha, India.",2014-11-24,PT2M3S,https://i.ytimg.com/vi/F_Rfnqofvk4/maxresdefault.jpg,Radiance Clinic - Videos,PROCEDURE,Skin Health,,,/concerns/skin-texture,,"Bhubaneswar, Odisha",,skin health education,/skin-clinic-bhubaneswar,MEDIUM,false,false,yt-dlp public metadata merged with official channel RSS
wphEiTfBLB0,https://www.youtube.com/watch?v=wphEiTfBLB0,Laser Hair Removal in Odisha,Are you Looking for Laser Hair Removal in Odisha? Skin is the most important part of our body. It might lose its charm and glow due to over exposure to sun rays and other radical elements present in the atmosphere. Check out our video here.,2014-11-24,PT1M,https://i.ytimg.com/vi/wphEiTfBLB0/maxresdefault.jpg,Radiance Clinic - Videos,TREATMENT_EXPLAINER,Laser Hair Reduction,,/treatments/skin-laser/laser-hair-reduction,/concerns/laser-hair-reduction,,"Bhubaneswar, Odisha",,laser hair reduction education,/laser-hair-removal-bhubaneswar,HIGH,false,false,yt-dlp public metadata merged with official channel RSS
FjlNEXkAC88,https://www.youtube.com/watch?v=FjlNEXkAC88,Mesotherapy Treatment Clinic Bhubaneswar,"Are you Looking for Mesotherapy Treatment Clinic Bhubaneswar? Radiance Clinics is one of the Best Clinic for Laser and Cosmetic Surgery provides Hair Transplant, Hair Loss, Laser Treatment, Mesotherapy Treatment, Body Shaping, Mole Removal, Tatto Removal, Weight Loss Treatment and more. Visit http://radianceclinics.com now!",2014-11-24,PT20S,https://i.ytimg.com/vi/FjlNEXkAC88/maxresdefault.jpg,Radiance Clinic - Videos,PROCEDURE,Hair Transplant,,/treatments/hair-restoration/fue-hair-transplant,/concerns/hair-transplant,,"Bhubaneswar, Odisha",,hair transplant education,/hair-transplant-bhubaneswar,LOW,false,false,yt-dlp public metadata merged with official channel RSS
VAnB9zC4NZU,https://www.youtube.com/watch?v=VAnB9zC4NZU,Best Hair Transplant by Radiance Clinics,"Best Hair Transplant by Radiance Clinics: Radiance Hair Clinics is one of the Best Hair Transplant provider in Bhubaneswar, Odisha. Hair loss is one of the most embarrassing and self demoralizing thing that can happen to an individual.Radiance Hair Clinic is a best hair treatment clinic in Bhubaneswar, India. To know more about hair treatment clinic visit our website here: http://radiancehairclinics.com/",2014-11-21,PT29S,https://i.ytimg.com/vi/VAnB9zC4NZU/maxresdefault.jpg,Radiance Clinic - Videos,TREATMENT_EXPLAINER,Hair Transplant,,/treatments/hair-restoration/fue-hair-transplant,/concerns/hair-transplant,,"Bhubaneswar, Odisha",,hair transplant education,/hair-transplant-bhubaneswar,HIGH,false,false,yt-dlp public metadata merged with official channel RSS
DEAEkTooDfI,https://www.youtube.com/watch?v=DEAEkTooDfI,Radiance Clinics: Best Hair Transplant Clinic,"Hair loss is one of the most embarrassing and self demoralizing thing that can happen to an individual.Radiance Hair Clinic is a best hair treatment clinic in Bhubaneswar, India. To know more about hair treatment clinic visit our website. http://radiancehairclinics.com/",2014-11-21,PT19S,https://i.ytimg.com/vi/DEAEkTooDfI/maxresdefault.jpg,Radiance Clinic - Videos,TREATMENT_EXPLAINER,Hair Transplant,,/treatments/hair-restoration/fue-hair-transplant,/concerns/hair-transplant,,"Bhubaneswar, Odisha",,hair transplant education,/hair-transplant-bhubaneswar,HIGH,false,false,yt-dlp public metadata merged with official channel RSS
5dWNqyvcMqI,https://www.youtube.com/watch?v=5dWNqyvcMqI,Hair Transplant in India,"Hair transplant surgery is usually the last option in a long line of treatments for male hair loss. Men will typically try medications, lasers, and other methods before finally turning to surgery. If you are considering this option, then you are likely looking for a permanent solution to your receding hairline. Here we will discuss all you need to know about the Hair Transplant Surgery in Bhubaneswar.",2014-11-21,PT35S,https://i.ytimg.com/vi/5dWNqyvcMqI/maxresdefault.jpg,Radiance Clinic - Videos,PROCEDURE,Hair Transplant,,/treatments/hair-restoration/fue-hair-transplant,/concerns/hair-transplant,,"Bhubaneswar, Odisha",,hair transplant education,/hair-transplant-bhubaneswar,LOW,false,false,yt-dlp public metadata merged with official channel RSS
1hQfQizyT60,https://www.youtube.com/watch?v=1hQfQizyT60,Affordable Hair Transplant at Radiance Clinics,"Are you looking for Affordable Hair Transplant? Radiance Clinic is Best hair transplant clinic in Bhubaneswar, Odisha, India. Visit our website at http://radianceclinics.com/ for further queries and appointments call us on +91-9238122550.",2014-11-21,PT1M28S,https://i.ytimg.com/vi/1hQfQizyT60/maxresdefault.jpg,Radiance Clinic - Videos,TREATMENT_EXPLAINER,Hair Transplant,,/treatments/hair-restoration/fue-hair-transplant,/concerns/hair-transplant,,"Bhubaneswar, Odisha",,hair transplant education,/hair-transplant-bhubaneswar,HIGH,false,false,yt-dlp public metadata merged with official channel RSS
qvdN6D85_qQ,https://www.youtube.com/watch?v=qvdN6D85_qQ,Skin Care Clinic in Odisha,"The Radiance beauty Skin Care clinic in Bhubanewsar, Odisha is a dynamic, caring, and modern facility that offers dermatology, cosmetic surgery, and skin treatment across Odisha, India. To know more visit http://radianceclinics.com/.",2014-08-26,PT2M45S,https://i.ytimg.com/vi/qvdN6D85_qQ/sddefault.jpg?sqp=-oaymwEmCIAFEOAD8quKqQMa8AEB-AHUBoAC4AOKAgwIABABGHIgTCgyMA8=&rs=AOn4CLAAZi2wfxjJ3uX58E6grIx_ADaDYg,Radiance Clinic - Videos,PROCEDURE,Skin Health,,,/concerns/skin-texture,,"Bhubaneswar, Odisha",,skin health education,/skin-clinic-bhubaneswar,MEDIUM,false,false,yt-dlp public metadata merged with official channel RSS
9MbtGSwWgVs,https://www.youtube.com/watch?v=9MbtGSwWgVs,BEST HAIR TRANSPLANT CLINIC IN BHUBANESWAR| RADIANCE HAIR TRANSPLANT CLINIC | NATURAL BEST RESULTS,Hair Transplant video from Radiance Clinics.,,PT1M54S,https://i.ytimg.com/vi/9MbtGSwWgVs/hqdefault.jpg,Radiance Clinic - Videos,HAIR_TRANSPLANT_RESULT,Hair Transplant,,,/concerns/hair-transplant,,"Bhubaneswar, Odisha",candidate-only,result research,/results,MEDIUM,false,true,yt-dlp public metadata merged with official channel RSS
23hD6aVgExQ,https://www.youtube.com/watch?v=23hD6aVgExQ,Skin problems? Looking for the Best Skincare Clinic in Bhubaneswar?,Skin Health video from Radiance Clinics.,,PT48S,https://i.ytimg.com/vi/23hD6aVgExQ/hqdefault.jpg,Radiance Clinic - Videos,FAQ,Skin Health,,,/concerns/skin-texture,,"Bhubaneswar, Odisha",,skin health education,/skin-clinic-bhubaneswar,HIGH,false,false,yt-dlp public metadata merged with official channel RSS
